snapshot_position,bidding_zone,day_ahead_price_eur_per_mwh,ets_price_eur_per_tco2,low_price_threshold_eur_per_mwh,low_price_exception,ppa_additionality_ok,geographical_correlation_ok,temporal_correlation_ok,rfnbo_eligible
4662,12,,,,0,0,0,0,0
4662,13,,,,0,0,0,0,0
4662,14,,,,0,0,0,0,0
4662,15,,,,0,0,0,0,0
4663,11,,,,0,0,0,0,0
4663,12,,,,0,0,0,0,0
4663,13,,,,0,0,0,0,0
4663,14,,,,0,0,0,0,0
4663,15,,,,0,0,0,0,0
4664,11,,,,0,0,0,0,0
4664,12,,,,0,0,0,0,0
4664,13,,,,0,0,0,0,0
4664,14,,,,0,0,0,0,0
4664,15,,,,0,0,0,0,0
4665,11,,,,0,0,0,0,0
4665,12,,,,0,0,0,0,0
4665,13,,,,0,0,0,0,0
4665,14,,,,0,0,0,0,0
4665,15,,,,0,0,0,0,0
4666,11,,,,0,0,0,0,0
4666,12,,,,0,0,0,0,0
4666,13,,,,0,0,0,0,0
4666,14,,,,0,0,0,0,0
4666,15,,,,0,0,0,0,0
4667,11,,,,0,0,0,0,0
4667,12,,,,0,0,0,0,0
4667,13,,,,0,0,0,0,0
4667,14,,,,0,0,0,0,0
4667,15,,,,0,0,0,0,0
4668,11,,,,0,0,0,0,0
4668,12,,,,0,0,0,0,0
4668,13,,,,0,0,0,0,0
4668,14,,,,0,0,0,0,0
4668,15,,,,0,0,0,0,0
4669,11,,,,0,0,0,0,0
4669,12,,,,0,0,0,0,0
4669,13,,,,0,0,0,0,0
4669,14,,,,0,0,0,0,0
4669,15,,,,0,0,0,0,0
4670,11,,,,0,0,0,0,0
4670,12,,,,0,0,0,0,0
4670,13,,,,0,0,0,0,0
4670,14,,,,0,0,0,0,0
4670,15,,,,0,0,0,0,0
4671,11,,,,0,0,0,0,0
4671,12,,,,0,0,0,0,0
4671,13,,,,0,0,0,0,0
4671,14,,,,0,0,0,0,0
4671,15,,,,0,0,0,0,0
4672,11,,,,0,0,0,0,0
4672,12,,,,0,0,0,0,0
4672,13,,,,0,0,0,0,0
4672,14,,,,0,0,0,0,0
4672,15,,,,0,0,0,0,0
4673,11,,,,0,0,0,0,0
4673,12,,,,0,0,0,0,0
4673,13,,,,0,0,0,0,0
4673,14,,,,0,0,0,0,0
4673,15,,,,0,0,0,0,0
4674,11,,,,0,0,0,0,0
4674,12,,,,0,0,0,0,0
4674,13,,,,0,0,0,0,0
4674,14,,,,0,0,0,0,0
4674,15,,,,0,0,0,0,0
4675,11,,,,0,0,0,0,0
4675,12,,,,0,0,0,0,0
4675,13,,,,0,0,0,0,0
4675,14,,,,0,0,0,0,0
4675,15,,,,0,0,0,0,0
4676,11,,,,0,0,0,0,0
4676,12,,,,0,0,0,0,0
4676,13,,,,0,0,0,0,0
4676,14,,,,0,0,0,0,0
4676,15,,,,0,0,0,0,0
4677,11,,,,0,0,0,0,0
4677,12,,,,0,0,0,0,0
4677,13,,,,0,0,0,0,0
4677,14,,,,0,0,0,0,0
4677,15,,,,0,0,0,0,0
4678,11,,,,0,0,0,0,0
4678,12,,,,0,0,0,0,0
4678,13,,,,0,0,0,0,0
4678,14,,,,0,0,0,0,0
4678,15,,,,0,0,0,0,0
4679,11,,,,0,0,0,0,0
4679,12,,,,0,0,0,0,0
4679,13,,,,0,0,0,0,0
4679,14,,,,0,0,0,0,0
4679,15,,,,0,0,0,0,0
4680,11,,,,0,0,0,0,0
4680,12,,,,0,0,0,0,0
4680,13,,,,0,0,0,0,0
4680,14,,,,0,0,0,0,0
4680,15,,,,0,0,0,0,0
4681,11,,,,0,0,0,0,0
4681,12,,,,0,0,0,0,0
4681,13,,,,0,0,0,0,0
4681,14,,,,0,0,0,0,0
4681,15,,,,0,0,0,0,0
4682,11,,,,0,0,0,0,0
4682,12,,,,0,0,0,0,0
4682,13,,,,0,0,0,0,0
4682,14,,,,0,0,0,0,0
4682,15,,,,0,0,0,0,0
4683,11,,,,0,0,0,0,0
4683,12,,,,0,0,0,0,0
4683,13,,,,0,0,0,0,0
4683,14,,,,0,0,0,0,0
4683,15,,,,0,0,0,0,0
4684,11,,,,0,0,0,0,0
4684,12,,,,0,0,0,0,0
4684,13,,,,0,0,0,0,0
4684,14,,,,0,0,0,0,0
4684,15,,,,0,0,0,0,0
4685,11,,,,0,0,0,0,0
4685,12,,,,0,0,0,0,0
4685,13,,,,0,0,0,0,0
4685,14,,,,0,0,0,0,0
4685,15,,,,0,0,0,0,0
4686,11,,,,0,0,0,0,0
4686,12,,,,0,0,0,0,0
4686,13,,,,0,0,0,0,0
4686,14,,,,0,0,0,0,0
4686,15,,,,0,0,0,0,0
4687,11,,,,0,0,0,0,0
4687,12,,,,0,0,0,0,0
4687,13,,,,0,0,0,0,0
4687,14,,,,0,0,0,0,0
4687,15,,,,0,0,0,0,0
4688,11,,,,0,0,0,0,0
4688,12,,,,0,0,0,0,0
4688,13,,,,0,0,0,0,0
4688,14,,,,0,0,0,0,0
4688,15,,,,0,0,0,0,0
4689,11,,,,0,0,0,0,0
4689,12,,,,0,0,0,0,0
4689,13,,,,0,0,0,0,0
4689,14,,,,0,0,0,0,0
4689,15,,,,0,0,0,0,0
4690,11,,,,0,0,0,0,0
4690,12,,,,0,0,0,0,0
4690,13,,,,0,0,0,0,0
4690,14,,,,0,0,0,0,0
4690,15,,,,0,0,0,0,0
4691,11,,,,0,0,0,0,0
4691,12,,,,0,0,0,0,0
4691,13,,,,0,0,0,0,0
4691,14,,,,0,0,0,0,0
4691,15,,,,0,0,0,0,0
4692,11,,,,0,0,0,0,0
4692,12,,,,0,0,0,0,0
4692,13,,,,0,0,0,0,0
4692,14,,,,0,0,0,0,0
4692,15,,,,0,0,0,0,0
4693,11,,,,0,0,0,0,0
4693,12,,,,0,0,0,0,0
4693,13,,,,0,0,0,0,0
4693,14,,,,0,0,0,0,0
4693,15,,,,0,0,0,0,0
4694,11,,,,0,0,0,0,0
4694,12,,,,0,0,0,0,0
4694,13,,,,0,0,0,0,0
4694,14,,,,0,0,0,0,0
4694,15,,,,0,0,0,0,0
4695,11,,,,0,0,0,0,0
4695,12,,,,0,0,0,0,0
4695,13,,,,0,0,0,0,0
4695,14,,,,0,0,0,0,0
4695,15,,,,0,0,0,0,0
4696,11,,,,0,0,0,0,0
4696,12,,,,0,0,0,0,0
4696,13,,,,0,0,0,0,0
4696,14,,,,0,0,0,0,0
4696,15,,,,0,0,0,0,0
4697,11,,,,0,0,0,0,0
4697,12,,,,0,0,0,0,0
4697,13,,,,0,0,0,0,0
4697,14,,,,0,0,0,0,0
4697,15,,,,0,0,0,0,0
4698,11,,,,0,0,0,0,0
4698,12,,,,0,0,0,0,0
4698,13,,,,0,0,0,0,0
4698,14,,,,0,0,0,0,0
4698,15,,,,0,0,0,0,0
4699,11,,,,0,0,0,0,0
4699,12,,,,0,0,0,0,0
4699,13,,,,0,0,0,0,0
4699,14,,,,0,0,0,0,0
4699,15,,,,0,0,0,0,0
4700,11,,,,0,0,0,0,0
4700,12,,,,0,0,0,0,0
4700,13,,,,0,0,0,0,0
4700,14,,,,0,0,0,0,0
4700,15,,,,0,0,0,0,0
4701,11,,,,0,0,0,0,0
4701,12,,,,0,0,0,0,0
4701,13,,,,0,0,0,0,0
4701,14,,,,0,0,0,0,0
4701,15,,,,0,0,0,0,0
4702,11,,,,0,0,0,0,0
4702,12,,,,0,0,0,0,0
4702,13,,,,0,0,0,0,0
4702,14,,,,0,0,0,0,0
4702,15,,,,0,0,0,0,0
4703,11,,,,0,0,0,0,0
4703,12,,,,0,0,0,0,0
4703,13,,,,0,0,0,0,0
4703,14,,,,0,0,0,0,0
4703,15,,,,0,0,0,0,0
4704,11,,,,0,0,0,0,0
4704,12,,,,0,0,0,0,0
4704,13,,,,0,0,0,0,0
4704,14,,,,0,0,0,0,0
4704,15,,,,0,0,0,0,0
4705,11,,,,0,0,0,0,0
4705,12,,,,0,0,0,0,0
4705,13,,,,0,0,0,0,0
4705,14,,,,0,0,0,0,0
4705,15,,,,0,0,0,0,0
4706,11,,,,0,0,0,0,0
4706,12,,,,0,0,0,0,0
4706,13,,,,0,0,0,0,0
4706,14,,,,0,0,0,0,0
4706,15,,,,0,0,0,0,0
4707,11,,,,0,0,0,0,0
4707,12,,,,0,0,0,0,0
4707,13,,,,0,0,0,0,0
4707,14,,,,0,0,0,0,0
4707,15,,,,0,0,0,0,0
4708,11,,,,0,0,0,0,0
4708,12,,,,0,0,0,0,0
4708,13,,,,0,0,0,0,0
4708,14,,,,0,0,0,0,0
4708,15,,,,0,0,0,0,0
4709,11,,,,0,0,0,0,0
4709,12,,,,0,0,0,0,0
4709,13,,,,0,0,0,0,0
4709,14,,,,0,0,0,0,0
4709,15,,,,0,0,0,0,0
4710,11,,,,0,0,0,0,0
4710,12,,,,0,0,0,0,0
4710,13,,,,0,0,0,0,0
4710,14,,,,0,0,0,0,0
4710,15,,,,0,0,0,0,0
4711,11,,,,0,0,0,0,0
4711,12,,,,0,0,0,0,0
4711,13,,,,0,0,0,0,0
4711,14,,,,0,0,0,0,0
4711,15,,,,0,0,0,0,0
4712,11,,,,0,0,0,0,0
4712,12,,,,0,0,0,0,0
4712,13,,,,0,0,0,0,0
4712,14,,,,0,0,0,0,0
4712,15,,,,0,0,0,0,0
4713,11,,,,0,0,0,0,0
4713,12,,,,0,0,0,0,0
4713,13,,,,0,0,0,0,0
4713,14,,,,0,0,0,0,0
4713,15,,,,0,0,0,0,0
4714,11,,,,0,0,0,0,0
4714,12,,,,0,0,0,0,0
4714,13,,,,0,0,0,0,0
4714,14,,,,0,0,0,0,0
4714,15,,,,0,0,0,0,0
4715,11,,,,0,0,0,0,0
4715,12,,,,0,0,0,0,0
4715,13,,,,0,0,0,0,0
4715,14,,,,0,0,0,0,0
4715,15,,,,0,0,0,0,0
4716,11,,,,0,0,0,0,0
4716,12,,,,0,0,0,0,0
4716,13,,,,0,0,0,0,0
4716,14,,,,0,0,0,0,0
4716,15,,,,0,0,0,0,0
4717,11,,,,0,0,0,0,0
4717,12,,,,0,0,0,0,0
4717,13,,,,0,0,0,0,0
4717,14,,,,0,0,0,0,0
4717,15,,,,0,0,0,0,0
4718,11,,,,0,0,0,0,0
4718,12,,,,0,0,0,0,0
4718,13,,,,0,0,0,0,0
4718,14,,,,0,0,0,0,0
4718,15,,,,0,0,0,0,0
4719,11,,,,0,0,0,0,0
4719,12,,,,0,0,0,0,0
4719,13,,,,0,0,0,0,0
4719,14,,,,0,0,0,0,0
4719,15,,,,0,0,0,0,0
4720,11,,,,0,0,0,0,0
4720,12,,,,0,0,0,0,0
4720,13,,,,0,0,0,0,0
4720,14,,,,0,0,0,0,0
4720,15,,,,0,0,0,0,0
4721,11,,,,0,0,0,0,0
4721,12,,,,0,0,0,0,0
4721,13,,,,0,0,0,0,0
4721,14,,,,0,0,0,0,0
4721,15,,,,0,0,0,0,0
4722,11,,,,0,0,0,0,0
4722,12,,,,0,0,0,0,0
4722,13,,,,0,0,0,0,0
4722,14,,,,0,0,0,0,0
4722,15,,,,0,0,0,0,0
4723,11,,,,0,0,0,0,0
4723,12,,,,0,0,0,0,0
4723,13,,,,0,0,0,0,0
4723,14,,,,0,0,0,0,0
4723,15,,,,0,0,0,0,0
4724,11,,,,0,0,0,0,0
4724,12,,,,0,0,0,0,0
4724,13,,,,0,0,0,0,0
4724,14,,,,0,0,0,0,0
4724,15,,,,0,0,0,0,0
4725,11,,,,0,0,0,0,0
4725,12,,,,0,0,0,0,0
4725,13,,,,0,0,0,0,0
4725,14,,,,0,0,0,0,0
4725,15,,,,0,0,0,0,0
4726,11,,,,0,0,0,0,0
4726,12,,,,0,0,0,0,0
4726,13,,,,0,0,0,0,0
4726,14,,,,0,0,0,0,0
4726,15,,,,0,0,0,0,0
4727,11,,,,0,0,0,0,0
4727,12,,,,0,0,0,0,0
4727,13,,,,0,0,0,0,0
4727,14,,,,0,0,0,0,0
4727,15,,,,0,0,0,0,0
4728,11,,,,0,0,0,0,0
4728,12,,,,0,0,0,0,0
4728,13,,,,0,0,0,0,0
4728,14,,,,0,0,0,0,0
4728,15,,,,0,0,0,0,0
4729,11,,,,0,0,0,0,0
4729,12,,,,0,0,0,0,0
4729,13,,,,0,0,0,0,0
4729,14,,,,0,0,0,0,0
4729,15,,,,0,0,0,0,0
4730,11,,,,0,0,0,0,0
4730,12,,,,0,0,0,0,0
4730,13,,,,0,0,0,0,0
4730,14,,,,0,0,0,0,0
4730,15,,,,0,0,0,0,0
4731,11,,,,0,0,0,0,0
4731,12,,,,0,0,0,0,0
4731,13,,,,0,0,0,0,0
4731,14,,,,0,0,0,0,0
4731,15,,,,0,0,0,0,0
4732,11,,,,0,0,0,0,0
4732,12,,,,0,0,0,0,0
4732,13,,,,0,0,0,0,0
4732,14,,,,0,0,0,0,0
4732,15,,,,0,0,0,0,0
4733,11,,,,0,0,0,0,0
4733,12,,,,0,0,0,0,0
4733,13,,,,0,0,0,0,0
4733,14,,,,0,0,0,0,0
4733,15,,,,0,0,0,0,0
4734,11,,,,0,0,0,0,0
4734,12,,,,0,0,0,0,0
4734,13,,,,0,0,0,0,0
4734,14,,,,0,0,0,0,0
4734,15,,,,0,0,0,0,0
4735,11,,,,0,0,0,0,0
4735,12,,,,0,0,0,0,0
4735,13,,,,0,0,0,0,0
4735,14,,,,0,0,0,0,0
4735,15,,,,0,0,0,0,0
4736,11,,,,0,0,0,0,0
4736,12,,,,0,0,0,0,0
4736,13,,,,0,0,0,0,0
4736,14,,,,0,0,0,0,0
4736,15,,,,0,0,0,0,0
4737,11,,,,0,0,0,0,0
4737,12,,,,0,0,0,0,0
4737,13,,,,0,0,0,0,0
4737,14,,,,0,0,0,0,0
4737,15,,,,0,0,0,0,0
4738,11,,,,0,0,0,0,0
4738,12,,,,0,0,0,0,0
4738,13,,,,0,0,0,0,0
4738,14,,,,0,0,0,0,0
4738,15,,,,0,0,0,0,0
4739,11,,,,0,0,0,0,0
4739,12,,,,0,0,0,0,0
4739,13,,,,0,0,0,0,0
4739,14,,,,0,0,0,0,0
4739,15,,,,0,0,0,0,0
4740,11,,,,0,0,0,0,0
4740,12,,,,0,0,0,0,0
4740,13,,,,0,0,0,0,0
4740,14,,,,0,0,0,0,0
4740,15,,,,0,0,0,0,0
4741,11,,,,0,0,0,0,0
4741,12,,,,0,0,0,0,0
4741,13,,,,0,0,0,0,0
4741,14,,,,0,0,0,0,0
4741,15,,,,0,0,0,0,0
4742,11,,,,0,0,0,0,0
4742,12,,,,0,0,0,0,0
4742,13,,,,0,0,0,0,0
4742,14,,,,0,0,0,0,0
4742,15,,,,0,0,0,0,0
4743,11,,,,0,0,0,0,0
4743,12,,,,0,0,0,0,0
4743,13,,,,0,0,0,0,0
4743,14,,,,0,0,0,0,0
4743,15,,,,0,0,0,0,0
4744,11,,,,0,0,0,0,0
4744,12,,,,0,0,0,0,0
4744,13,,,,0,0,0,0,0
4744,14,,,,0,0,0,0,0
4744,15,,,,0,0,0,0,0
4745,11,,,,0,0,0,0,0
4745,12,,,,0,0,0,0,0
4745,13,,,,0,0,0,0,0
4745,14,,,,0,0,0,0,0
4745,15,,,,0,0,0,0,0
4746,11,,,,0,0,0,0,0
4746,12,,,,0,0,0,0,0
4746,13,,,,0,0,0,0,0
4746,14,,,,0,0,0,0,0
4746,15,,,,0,0,0,0,0
4747,11,,,,0,0,0,0,0
4747,12,,,,0,0,0,0,0
4747,13,,,,0,0,0,0,0
4747,14,,,,0,0,0,0,0
4747,15,,,,0,0,0,0,0
4748,11,,,,0,0,0,0,0
4748,12,,,,0,0,0,0,0
4748,13,,,,0,0,0,0,0
4748,14,,,,0,0,0,0,0
4748,15,,,,0,0,0,0,0
4749,11,,,,0,0,0,0,0
4749,12,,,,0,0,0,0,0
4749,13,,,,0,0,0,0,0
4749,14,,,,0,0,0,0,0
4749,15,,,,0,0,0,0,0
4750,11,,,,0,0,0,0,0
4750,12,,,,0,0,0,0,0
4750,13,,,,0,0,0,0,0
4750,14,,,,0,0,0,0,0
4750,15,,,,0,0,0,0,0
4751,11,,,,0,0,0,0,0
4751,12,,,,0,0,0,0,0
4751,13,,,,0,0,0,0,0
4751,14,,,,0,0,0,0,0
4751,15,,,,0,0,0,0,0
4752,11,,,,0,0,0,0,0
4752,12,,,,0,0,0,0,0
4752,13,,,,0,0,0,0,0
4752,14,,,,0,0,0,0,0
4752,15,,,,0,0,0,0,0
4753,11,,,,0,0,0,0,0
4753,12,,,,0,0,0,0,0
4753,13,,,,0,0,0,0,0
4753,14,,,,0,0,0,0,0
4753,15,,,,0,0,0,0,0
4754,11,,,,0,0,0,0,0
4754,12,,,,0,0,0,0,0
4754,13,,,,0,0,0,0,0
4754,14,,,,0,0,0,0,0
4754,15,,,,0,0,0,0,0
4755,11,,,,0,0,0,0,0
4755,12,,,,0,0,0,0,0
4755,13,,,,0,0,0,0,0
4755,14,,,,0,0,0,0,0
4755,15,,,,0,0,0,0,0
4756,11,,,,0,0,0,0,0
4756,12,,,,0,0,0,0,0
4756,13,,,,0,0,0,0,0
4756,14,,,,0,0,0,0,0
4756,15,,,,0,0,0,0,0
4757,11,,,,0,0,0,0,0
4757,12,,,,0,0,0,0,0
4757,13,,,,0,0,0,0,0
4757,14,,,,0,0,0,0,0
4757,15,,,,0,0,0,0,0
4758,11,,,,0,0,0,0,0
4758,12,,,,0,0,0,0,0
4758,13,,,,0,0,0,0,0
4758,14,,,,0,0,0,0,0
4758,15,,,,0,0,0,0,0
4759,11,,,,0,0,0,0,0
4759,12,,,,0,0,0,0,0
4759,13,,,,0,0,0,0,0
4759,14,,,,0,0,0,0,0
4759,15,,,,0,0,0,0,0
4760,11,,,,0,0,0,0,0
4760,12,,,,0,0,0,0,0
4760,13,,,,0,0,0,0,0
4760,14,,,,0,0,0,0,0
4760,15,,,,0,0,0,0,0
4761,11,,,,0,0,0,0,0
4761,12,,,,0,0,0,0,0
4761,13,,,,0,0,0,0,0
4761,14,,,,0,0,0,0,0
4761,15,,,,0,0,0,0,0
4762,11,,,,0,0,0,0,0
4762,12,,,,0,0,0,0,0
4762,13,,,,0,0,0,0,0
4762,14,,,,0,0,0,0,0
4762,15,,,,0,0,0,0,0
4763,11,,,,0,0,0,0,0
4763,12,,,,0,0,0,0,0
4763,13,,,,0,0,0,0,0
4763,14,,,,0,0,0,0,0
4763,15,,,,0,0,0,0,0
4764,11,,,,0,0,0,0,0
4764,12,,,,0,0,0,0,0
4764,13,,,,0,0,0,0,0
4764,14,,,,0,0,0,0,0
4764,15,,,,0,0,0,0,0
4765,11,,,,0,0,0,0,0
4765,12,,,,0,0,0,0,0
4765,13,,,,0,0,0,0,0
4765,14,,,,0,0,0,0,0
4765,15,,,,0,0,0,0,0
4766,11,,,,0,0,0,0,0
4766,12,,,,0,0,0,0,0
4766,13,,,,0,0,0,0,0
4766,14,,,,0,0,0,0,0
4766,15,,,,0,0,0,0,0
4767,11,,,,0,0,0,0,0
4767,12,,,,0,0,0,0,0
4767,13,,,,0,0,0,0,0
4767,14,,,,0,0,0,0,0
4767,15,,,,0,0,0,0,0
4768,11,,,,0,0,0,0,0
4768,12,,,,0,0,0,0,0
4768,13,,,,0,0,0,0,0
4768,14,,,,0,0,0,0,0
4768,15,,,,0,0,0,0,0
4769,11,,,,0,0,0,0,0
4769,12,,,,0,0,0,0,0
4769,13,,,,0,0,0,0,0
4769,14,,,,0,0,0,0,0
4769,15,,,,0,0,0,0,0
4770,11,,,,0,0,0,0,0
4770,12,,,,0,0,0,0,0
4770,13,,,,0,0,0,0,0
4770,14,,,,0,0,0,0,0
4770,15,,,,0,0,0,0,0
4771,11,,,,0,0,0,0,0
4771,12,,,,0,0,0,0,0
4771,13,,,,0,0,0,0,0
4771,14,,,,0,0,0,0,0
4771,15,,,,0,0,0,0,0
4772,11,,,,0,0,0,0,0
4772,12,,,,0,0,0,0,0
4772,13,,,,0,0,0,0,0
4772,14,,,,0,0,0,0,0
4772,15,,,,0,0,0,0,0
4773,11,,,,0,0,0,0,0
4773,12,,,,0,0,0,0,0
4773,13,,,,0,0,0,0,0
4773,14,,,,0,0,0,0,0
4773,15,,,,0,0,0,0,0
4774,11,,,,0,0,0,0,0
4774,12,,,,0,0,0,0,0
4774,13,,,,0,0,0,0,0
4774,14,,,,0,0,0,0,0
4774,15,,,,0,0,0,0,0
4775,11,,,,0,0,0,0,0
4775,12,,,,0,0,0,0,0
4775,13,,,,0,0,0,0,0
4775,14,,,,0,0,0,0,0
4775,15,,,,0,0,0,0,0
4776,11,,,,0,0,0,0,0
4776,12,,,,0,0,0,0,0
4776,13,,,,0,0,0,0,0
4776,14,,,,0,0,0,0,0
4776,15,,,,0,0,0,0,0
4777,11,,,,0,0,0,0,0
4777,12,,,,0,0,0,0,0
4777,13,,,,0,0,0,0,0
4777,14,,,,0,0,0,0,0
4777,15,,,,0,0,0,0,0
4778,11,,,,0,0,0,0,0
4778,12,,,,0,0,0,0,0
4778,13,,,,0,0,0,0,0
4778,14,,,,0,0,0,0,0
4778,15,,,,0,0,0,0,0
4779,11,,,,0,0,0,0,0
4779,12,,,,0,0,0,0,0
4779,13,,,,0,0,0,0,0
4779,14,,,,0,0,0,0,0
4779,15,,,,0,0,0,0,0
4780,11,,,,0,0,0,0,0
4780,12,,,,0,0,0,0,0
4780,13,,,,0,0,0,0,0
4780,14,,,,0,0,0,0,0
4780,15,,,,0,0,0,0,0
4781,11,,,,0,0,0,0,0
4781,12,,,,0,0,0,0,0
4781,13,,,,0,0,0,0,0
4781,14,,,,0,0,0,0,0
4781,15,,,,0,0,0,0,0
4782,11,,,,0,0,0,0,0
4782,12,,,,0,0,0,0,0
4782,13,,,,0,0,0,0,0
4782,14,,,,0,0,0,0,0
4782,15,,,,0,0,0,0,0
4783,11,,,,0,0,0,0,0
4783,12,,,,0,0,0,0,0
4783,13,,,,0,0,0,0,0
4783,14,,,,0,0,0,0,0
4783,15,,,,0,0,0,0,0
4784,11,,,,0,0,0,0,0
4784,12,,,,0,0,0,0,0
4784,13,,,,0,0,0,0,0
4784,14,,,,0,0,0,0,0
4784,15,,,,0,0,0,0,0
4785,11,,,,0,0,0,0,0
4785,12,,,,0,0,0,0,0
4785,13,,,,0,0,0,0,0
4785,14,,,,0,0,0,0,0
4785,15,,,,0,0,0,0,0
4786,11,,,,0,0,0,0,0
4786,12,,,,0,0,0,0,0
4786,13,,,,0,0,0,0,0
4786,14,,,,0,0,0,0,0
4786,15,,,,0,0,0,0,0
4787,11,,,,0,0,0,0,0
4787,12,,,,0,0,0,0,0
4787,13,,,,0,0,0,0,0
4787,14,,,,0,0,0,0,0
4787,15,,,,0,0,0,0,0
4788,11,,,,0,0,0,0,0
4788,12,,,,0,0,0,0,0
4788,13,,,,0,0,0,0,0
4788,14,,,,0,0,0,0,0
4788,15,,,,0,0,0,0,0
4789,11,,,,0,0,0,0,0
4789,12,,,,0,0,0,0,0
4789,13,,,,0,0,0,0,0
4789,14,,,,0,0,0,0,0
4789,15,,,,0,0,0,0,0
4790,11,,,,0,0,0,0,0
4790,12,,,,0,0,0,0,0
4790,13,,,,0,0,0,0,0
4790,14,,,,0,0,0,0,0
4790,15,,,,0,0,0,0,0
4791,11,,,,0,0,0,0,0
4791,12,,,,0,0,0,0,0
4791,13,,,,0,0,0,0,0
4791,14,,,,0,0,0,0,0
4791,15,,,,0,0,0,0,0
4792,11,,,,0,0,0,0,0
4792,12,,,,0,0,0,0,0
4792,13,,,,0,0,0,0,0
4792,14,,,,0,0,0,0,0
4792,15,,,,0,0,0,0,0
4793,11,,,,0,0,0,0,0
4793,12,,,,0,0,0,0,0
4793,13,,,,0,0,0,0,0
4793,14,,,,0,0,0,0,0
4793,15,,,,0,0,0,0,0
4794,11,,,,0,0,0,0,0
4794,12,,,,0,0,0,0,0
4794,13,,,,0,0,0,0,0
4794,14,,,,0,0,0,0,0
4794,15,,,,0,0,0,0,0
4795,11,,,,0,0,0,0,0
4795,12,,,,0,0,0,0,0
4795,13,,,,0,0,0,0,0
4795,14,,,,0,0,0,0,0
4795,15,,,,0,0,0,0,0
4796,11,,,,0,0,0,0,0
4796,12,,,,0,0,0,0,0
4796,13,,,,0,0,0,0,0
4796,14,,,,0,0,0,0,0
4796,15,,,,0,0,0,0,0
4797,11,,,,0,0,0,0,0
4797,12,,,,0,0,0,0,0
4797,13,,,,0,0,0,0,0
4797,14,,,,0,0,0,0,0
4797,15,,,,0,0,0,0,0
4798,11,,,,0,0,0,0,0
4798,12,,,,0,0,0,0,0
4798,13,,,,0,0,0,0,0
4798,14,,,,0,0,0,0,0
4798,15,,,,0,0,0,0,0
4799,11,,,,0,0,0,0,0
4799,12,,,,0,0,0,0,0
4799,13,,,,0,0,0,0,0
4799,14,,,,0,0,0,0,0
4799,15,,,,0,0,0,0,0
4800,11,,,,0,0,0,0,0
4800,12,,,,0,0,0,0,0
4800,13,,,,0,0,0,0,0
4800,14,,,,0,0,0,0,0
4800,15,,,,0,0,0,0,0
4801,11,,,,0,0,0,0,0
4801,12,,,,0,0,0,0,0
4801,13,,,,0,0,0,0,0
4801,14,,,,0,0,0,0,0
4801,15,,,,0,0,0,0,0
4802,11,,,,0,0,0,0,0
4802,12,,,,0,0,0,0,0
4802,13,,,,0,0,0,0,0
4802,14,,,,0,0,0,0,0
4802,15,,,,0,0,0,0,0
4803,11,,,,0,0,0,0,0
4803,12,,,,0,0,0,0,0
4803,13,,,,0,0,0,0,0
4803,14,,,,0,0,0,0,0
4803,15,,,,0,0,0,0,0
4804,11,,,,0,0,0,0,0
4804,12,,,,0,0,0,0,0
4804,13,,,,0,0,0,0,0
4804,14,,,,0,0,0,0,0
4804,15,,,,0,0,0,0,0
4805,11,,,,0,0,0,0,0
4805,12,,,,0,0,0,0,0
4805,13,,,,0,0,0,0,0
4805,14,,,,0,0,0,0,0
4805,15,,,,0,0,0,0,0
4806,11,,,,0,0,0,0,0
4806,12,,,,0,0,0,0,0
4806,13,,,,0,0,0,0,0
4806,14,,,,0,0,0,0,0
4806,15,,,,0,0,0,0,0
4807,11,,,,0,0,0,0,0
4807,12,,,,0,0,0,0,0
4807,13,,,,0,0,0,0,0
4807,14,,,,0,0,0,0,0
4807,15,,,,0,0,0,0,0
4808,11,,,,0,0,0,0,0
4808,12,,,,0,0,0,0,0
4808,13,,,,0,0,0,0,0
4808,14,,,,0,0,0,0,0
4808,15,,,,0,0,0,0,0
4809,11,,,,0,0,0,0,0
4809,12,,,,0,0,0,0,0
4809,13,,,,0,0,0,0,0
4809,14,,,,0,0,0,0,0
4809,15,,,,0,0,0,0,0
4810,11,,,,0,0,0,0,0
4810,12,,,,0,0,0,0,0
4810,13,,,,0,0,0,0,0
4810,14,,,,0,0,0,0,0
4810,15,,,,0,0,0,0,0
4811,11,,,,0,0,0,0,0
4811,12,,,,0,0,0,0,0
4811,13,,,,0,0,0,0,0
4811,14,,,,0,0,0,0,0
4811,15,,,,0,0,0,0,0
4812,11,,,,0,0,0,0,0
4812,12,,,,0,0,0,0,0
4812,13,,,,0,0,0,0,0
4812,14,,,,0,0,0,0,0
4812,15,,,,0,0,0,0,0
4813,11,,,,0,0,0,0,0
4813,12,,,,0,0,0,0,0
4813,13,,,,0,0,0,0,0
4813,14,,,,0,0,0,0,0
4813,15,,,,0,0,0,0,0
4814,11,,,,0,0,0,0,0
4814,12,,,,0,0,0,0,0
4814,13,,,,0,0,0,0,0
4814,14,,,,0,0,0,0,0
4814,15,,,,0,0,0,0,0
4815,11,,,,0,0,0,0,0
4815,12,,,,0,0,0,0,0
4815,13,,,,0,0,0,0,0
4815,14,,,,0,0,0,0,0
4815,15,,,,0,0,0,0,0
4816,11,,,,0,0,0,0,0
4816,12,,,,0,0,0,0,0
